63.75,-0.1578,-0.1319,-0.0245,-0.2208,-0.3821,-0.1161,-0.1016,-0.0126,-0.1571,-0.3395
64,-0.1608,-0.1344,-0.0248,-0.2252,-0.3887,-0.1190,-0.1043,-0.0128,-0.1610,-0.3461
64.25,-0.1638,-0.1370,-0.0252,-0.2297,-0.3954,-0.1219,-0.1070,-0.0129,-0.1648,-0.3528
64.5,-0.1667,-0.1395,-0.0255,-0.2341,-0.4021,-0.1249,-0.1097,-0.0131,-0.1687,-0.3594
64.75,-0.1697,-0.1421,-0.0259,-0.2386,-0.4087,-0.1278,-0.1125,-0.0133,-0.1725,-0.3660
65,-0.1727,-0.1447,-0.0262,-0.2430,-0.4154,-0.1308,-0.1152,-0.0135,-0.1764,-0.3727
65.25,-0.1757,-0.1472,-0.0266,-0.2474,-0.4220,-0.1338,-0.1180,-0.0136,-0.1802,-0.3793
65.5,-0.1786,-0.1498,-0.0269,-0.2519,-0.4286,-0.1368,-0.1207,-0.0138,-0.1841,-0.3859
65.75,-0.1816,-0.1523,-0.0273,-0.2563,-0.4352,-0.1398,-0.1235,-0.0140,-0.1879,-0.3924
66,-0.1846,-0.1549,-0.0276,-0.2608,-0.4418,-0.1428,-0.1263,-0.0142,-0.1918,-0.3990
66.25,-0.1876,-0.1575,-0.0280,-0.2652,-0.4484,-0.1458,-0.1290,-0.0144,-0.1957,-0.4056
66.5,-0.1906,-0.1600,-0.0283,-0.2697,-0.4549,-0.1488,-0.1318,-0.0146,-0.1995,-0.4121
66.75,-0.1936,-0.1626,-0.0287,-0.2741,-0.4615,-0.1519,-0.1347,-0.0148,-0.2034,-0.4186
67,-0.1966,-0.1652,-0.0290,-0.2786,-0.4680,-0.1550,-0.1375,-0.0150,-0.2073,-0.4251
67.25,-0.1996,-0.1677,-0.0293,-0.2830,-0.4746,-0.1580,-0.1403,-0.0151,-0.2112,-0.4316
67.5,-0.2026,-0.1703,-0.0297,-0.2875,-0.4811,-0.1611,-0.1431,-0.0153,-0.2150,-0.4381
67.75,-0.2056,-0.1729,-0.0300,-0.2919,-0.4876,-0.1642,-0.1460,-0.0155,-0.2189,-0.4446
68,-0.2086,-0.1754,-0.0304,-0.2963,-0.4941,-0.1674,-0.1488,-0.0157,-0.2228,-0.4510
68.25,-0.2116,-0.1780,-0.0307,-0.3007,-0.5005,-0.1705,-0.1517,-0.0159,-0.2267,-0.4574
68.5,-0.2147,-0.1806,-0.0311,-0.3052,-0.5070,-0.1736,-0.1545,-0.0161,-0.2306,-0.4638
68.75,-0.2177,-0.1831,-0.0314,-0.3096,-0.5134,-0.1768,-0.1574,-0.0163,-0.2344,-0.4702
69,-0.2207,-0.1857,-0.0318,-0.3140,-0.5198,-0.1799,-0.1603,-0.0165,-0.2383,-0.4766
69.25,-0.2237,-0.1882,-0.0321,-0.3184,-0.5262,-0.1831,-0.1631,-0.0167,-0.2422,-0.4829
69.5,-0.2267,-0.1908,-0.0325,-0.3228,-0.5326,-0.1863,-0.1660,-0.0169,-0.2461,-0.4893
69.75,-0.2298,-0.1933,-0.0328,-0.3272,-0.5390,-0.1895,-0.1689,-0.0171,-0.2499,-0.4956
70,-0.2328,-0.1959,-0.0332,-0.3316,-0.5453,-0.1926,-0.1718,-0.0173,-0.2538,-0.5019
70.25,-0.2358,-0.1985,-0.0335,-0.3360,-0.5516,-0.1958,-0.1747,-0.0175,-0.2577,-0.5081
70.5,-0.2388,-0.2010,-0.0339,-0.3404,-0.5579,-0.1991,-0.1776,-0.0177,-0.2615,-0.5144
70.75,-0.2418,-0.2035,-0.0342,-0.3448,-0.5642,-0.2023,-0.1806,-0.0179,-0.2654,-0.5206
71,-0.2449,-0.2061,-0.0346,-0.3491,-0.5705,-0.2055,-0.1835,-0.0181,-0.2693,-0.5268
71.25,-0.2479,-0.2086,-0.0349,-0.3535,-0.5767,-0.2087,-0.1864,-0.0183,-0.2731,-0.5330
71.5,-0.2509,-0.2112,-0.0352,-0.3578,-0.5829,-0.2120,-0.1893,-0.0185,-0.2770,-0.5391
71.75,-0.2539,-0.2137,-0.0356,-0.3622,-0.5891,-0.2152,-0.1922,-0.0186,-0.2809,-0.5453
72,-0.2569,-0.2163,-0.0359,-0.3665,-0.5953,-0.2184,-0.1952,-0.0188,-0.2847,-0.5514
72.25,-0.2599,-0.2188,-0.0363,-0.3709,-0.6015,-0.2217,-0.1981,-0.0190,-0.2886,-0.5575
72.5,-0.2630,-0.2213,-0.0366,-0.3752,-0.6076,-0.2249,-0.2010,-0.0192,-0.2924,-0.5636
72.75,-0.2660,-0.2239,-0.0369,-0.3795,-0.6137,-0.2282,-0.2040,-0.0194,-0.2962,-0.5696
73,-0.2690,-0.2264,-0.0373,-0.3838,-0.6198,-0.2315,-0.2069,-0.0196,-0.3001,-0.5756
73.25,-0.2720,-0.2289,-0.0376,-0.3881,-0.6259,-0.2347,-0.2099,-0.0198,-0.3039,-0.5817
73.5,-0.2750,-0.2314,-0.0379,-0.3924,-0.6320,-0.2380,-0.2128,-0.0200,-0.3077,-0.5876
73.75,-0.2780,-0.2340,-0.0382,-0.3967,-0.6380,-0.2413,-0.2157,-0.0202,-0.3116,-0.5936
74,-0.2810,-0.2365,-0.0386,-0.4010,-0.6441,-0.2445,-0.2187,-0.0204,-0.3154,-0.5995
74.25,-0.2840,-0.2390,-0.0389,-0.4053,-0.6501,-0.2478,-0.2216,-0.0206,-0.3192,-0.6055
74.5,-0.2869,-0.2415,-0.0392,-0.4095,-0.6561,-0.2511,-0.2246,-0.0207,-0.3230,-0.6114
74.75,-0.2899,-0.2440,-0.0395,-0.4138,-0.6620,-0.2543,-0.2275,-0.0209,-0.3268,-0.6172
75,-0.2929,-0.2465,-0.0399,-0.4180,-0.6680,-0.2576,-0.2305,-0.0211,-0.3306,-0.6231
75.25,-0.2959,-0.2490,-0.0402,-0.4223,-0.6739,-0.2609,-0.2334,-0.0213,-0.3344,-0.6289
75.5,-0.2989,-0.2515,-0.0405,-0.4265,-0.6798,-0.2642,-0.2364,-0.0215,-0.3382,-0.6347
75.75,-0.3018,-0.2540,-0.0408,-0.4307,-0.6857,-0.2674,-0.2393,-0.0217,-0.3419,-0.6405
76,-0.3048,-0.2565,-0.0411,-0.4349,-0.6916,-0.2707,-0.2422,-0.0218,-0.3457,-0.6462
76.25,-0.3077,-0.2590,-0.0414,-0.4391,-0.6975,-0.2740,-0.2452,-0.0220,-0.3495,-0.6520
76.5,-0.3107,-0.2615,-0.0417,-0.4433,-0.7033,-0.2773,-0.2481,-0.0222,-0.3532,-0.6577
76.75,-0.3136,-0.2639,-0.0421,-0.4475,-0.7091,-0.2805,-0.2510,-0.0224,-0.3570,-0.6634
77,-0.3166,-0.2664,-0.0424,-0.4517,-0.7149,-0.2838,-0.2540,-0.0226,-0.3607,-0.6690
77.25,-0.3195,-0.2689,-0.0427,-0.4559,-0.7207,-0.2871,-0.2569,-0.0227,-0.3645,-0.6747
77.5,-0.3224,-0.2713,-0.0430,-0.4600,-0.7265,-0.2903,-0.2598,-0.0229,-0.3682,-0.6803
77.75,-0.3253,-0.2738,-0.0433,-0.4642,-0.7322,-0.2936,-0.2627,-0.0231,-0.3719,-0.6859
78,-0.3282,-0.2762,-0.0436,-0.4683,-0.7379,-0.2968,-0.2656,-0.0233,-0.3756,-0.6915
78.25,-0.3311,-0.2787,-0.0439,-0.4724,-0.7436,-0.3001,-0.2685,-0.0234,-0.3793,-0.6970
78.5,-0.3340,-0.2811,-0.0442,-0.4765,-0.7493,-0.3033,-0.2714,-0.0236,-0.3830,-0.7025
78.75,-0.3369,-0.2835,-0.0445,-0.4806,-0.7550,-0.3065,-0.2743,-0.0238,-0.3867,-0.7081
79,-0.3398,-0.2859,-0.0448,-0.4847,-0.7606,-0.3098,-0.2772,-0.0240,-0.3904,-0.7135
79.25,-0.3427,-0.2884,-0.0451,-0.4888,-0.7663,-0.3130,-0.2801,-0.0241,-0.3941,-0.7190
79.5,-0.3455,-0.2908,-0.0454,-0.4929,-0.7719,-0.3162,-0.2830,-0.0243,-0.3978,-0.7244
79.75,-0.3484,-0.2932,-0.0456,-0.4969,-0.7775,-0.3194,-0.2859,-0.0245,-0.4014,-0.7299
80,-0.3512,-0.2956,-0.0459,-0.5010,-0.7831,-0.3226,-0.2887,-0.0246,-0.4051,-0.7353
80.25,-0.3541,-0.2980,-0.0462,-0.5050,-0.7886,-0.3258,-0.2916,-0.0248,-0.4087,-0.7406
80.5,-0.3569,-0.3004,-0.0465,-0.5090,-0.7942,-0.3290,-0.2945,-0.0250,-0.4123,-0.7460
80.75,-0.3597,-0.3027,-0.0468,-0.5131,-0.7997,-0.3322,-0.2973,-0.0251,-0.4160,-0.7513
81,-0.3625,-0.3051,-0.0471,-0.5171,-0.8052,-0.3354,-0.3001,-0.0253,-0.4196,-0.7566
81.25,-0.3654,-0.3075,-0.0474,-0.5211,-0.8107,-0.3386,-0.3030,-0.0254,-0.4232,-0.7619
81.5,-0.3682,-0.3098,-0.0477,-0.5250,-0.8162,-0.3417,-0.3058,-0.0256,-0.4268,-0.7672
81.75,-0.3709,-0.3122,-0.0479,-0.5290,-0.8217,-0.3449,-0.3086,-0.0258,-0.4304,-0.7725
82,-0.3737,-0.3146,-0.0482,-0.5330,-0.8271,-0.3480,-0.3114,-0.0259,-0.4340,-0.7777
82.25,-0.3765,-0.3169,-0.0485,-0.5369,-0.8326,-0.3512,-0.3143,-0.0261,-0.4375,-0.7829
82.5,-0.3793,-0.3192,-0.0488,-0.5409,-0.8380,-0.3543,-0.3171,-0.0263,-0.4411,-0.7881
82.75,-0.3820,-0.3216,-0.0491,-0.5448,-0.8434,-0.3574,-0.3198,-0.0264,-0.4446,-0.7933
83,-0.3848,-0.3239,-0.0493,-0.5487,-0.8487,-0.3606,-0.3226,-0.0266,-0.4482,-0.7984
83.25,-0.3875,-0.3262,-0.0496,-0.5526,-0.8541,-0.3637,-0.3254,-0.0267,-0.4517,-0.8036
83.5,-0.3903,-0.3285,-0.0499,-0.5565,-0.8595,-0.3668,-0.3282,-0.0269,-0.4552,-0.8087
83.75,-0.3930,-0.3308,-0.0502,-0.5604,-0.8648,-0.3699,-0.3309,-0.0270,-0.4588,-0.8138
84,-0.3957,-0.3331,-0.0504,-0.5643,-0.8701,-0.3730,-0.3337,-0.0272,-0.4623,-0.8189
84.25,-0.3984,-0.3354,-0.0507,-0.5681,-0.8754,-0.3760,-0.3365,-0.0274,-0.4658,-0.8240
84.5,-0.4011,-0.3377,-0.0510,-0.5720,-0.8807,-0.3791,-0.3392,-0.0275,-0.4692,-0.8290
84.75,-0.4038,-0.3400,-0.0512,-0.5758,-0.8859,-0.3822,-0.3419,-0.0277,-0.4727,-0.8340
85,-0.4065,-0.3423,-0.0515,-0.5797,-0.8912,-0.3852,-0.3447,-0.0278,-0.4762,-0.8391
85.25,-0.4092,-0.3445,-0.0518,-0.5835,-0.8964,-0.3883,-0.3474,-0.0280,-0.4797,-0.8441
85.5,-0.4119,-0.3468,-0.0520,-0.5873,-0.9016,-0.3913,-0.3501,-0.0281,-0.4831,-0.8490
85.75,-0.4145,-0.3491,-0.0523,-0.5911,-0.9068,-0.3944,-0.3528,-0.0283,-0.4866,-0.8540
86,-0.4172,-0.3513,-0.0526,-0.5949,-0.9120,-0.3974,-0.3555,-0.0284,-0.4900,-0.8590
86.25,-0.4198,-0.3535,-0.0528,-0.5986,-0.9172,-0.4004,-0.3582,-0.0286,-0.4934,-0.8639
86.5,-0.4225,-0.3558,-0.0531,-0.6024,-0.9224,-0.4034,-0.3608,-0.0287,-0.4968,-0.8688
86.75,-0.4251,-0.3580,-0.0534,-0.6062,-0.9275,-0.4064,-0.3635,-0.0289,-0.5002,-0.8737
87,-0.4277,-0.3602,-0.0536,-0.6099,-0.9326,-0.4094,-0.3662,-0.0291,-0.5036,-0.8786
87.25,-0.4303,-0.3625,-0.0539,-0.6136,-0.9377,-0.4124,-0.3688,-0.0292,-0.5070,-0.8835
87.5,-0.4329,-0.3647,-0.0541,-0.6174,-0.9428,-0.4153,-0.3715,-0.0294,-0.5104,-0.8883
87.75,-0.4355,-0.3669,-0.0544,-0.6211,-0.9479,-0.4183,-0.3741,-0.0295,-0.5138,-0.8932
88,-0.4381,-0.3691,-0.0547,-0.6248,-0.9530,-0.4213,-0.3768,-0.0297,-0.5171,-0.8980
88.25,-0.4407,-0.3713,-0.0549,-0.6285,-0.9580,-0.4242,-0.3794,-0.0298,-0.5205,-0.9028
88.5,-0.4433,-0.3735,-0.0552,-0.6322,-0.9631,-0.4272,-0.3820,-0.0300,-0.5238,-0.9076
88.75,-0.4459,-0.3756,-0.0554,-0.6358,-0.9681,-0.4301,-0.3846,-0.0301,-0.5272,-0.9124
89,-0.4484,-0.3778,-0.0557,-0.6395,-0.9731,-0.4330,-0.3872,-0.0303,-0.5305,-0.9172
89.25,-0.4510,-0.3800,-0.0559,-0.6432,-0.9781,-0.4359,-0.3898,-0.0304,-0.5338,-0.9219
89.5,-0.4536,-0.3821,-0.0562,-0.6468,-0.9831,-0.4389,-0.3924,-0.0305,-0.5371,-0.9267
89.75,-0.4561,-0.3843,-0.0564,-0.6504,-0.9881,-0.4418,-0.3950,-0.0307,-0.5404,-0.9314
90,-0.4586,-0.3864,-0.0567,-0.6541,-0.9930,-0.4446,-0.3976,-0.0308,-0.5437,-0.9361
90.25,-0.4612,-0.3886,-0.0570,0.0000,0.0000,-0.4475,-0.4002,-0.0310,0.0000,0.0000
90.5,-0.4637,-0.3907,-0.0572,0.0000,0.0000,-0.4504,-0.4027,-0.0311,0.0000,0.0000
90.75,-0.4662,-0.3929,-0.0575,0.0000,0.0000,-0.4533,-0.4053,-0.0313,0.0000,0.0000
91,-0.4687,-0.3950,-0.0577,0.0000,0.0000,-0.4561,-0.4079,-0.0314,0.0000,0.0000
91.25,-0.4712,-0.3971,-0.0579,0.0000,0.0000,-0.4590,-0.4104,-0.0316,0.0000,0.0000
91.5,-0.4737,-0.3992,-0.0582,0.0000,0.0000,-0.4618,-0.4129,-0.0317,0.0000,0.0000
91.75,-0.4762,-0.4013,-0.0584,0.0000,0.0000,-0.4647,-0.4155,-0.0319,0.0000,0.0000
92,-0.4787,-0.4034,-0.0587,0.0000,0.0000,-0.4675,-0.4180,-0.0320,0.0000,0.0000
92.25,-0.4811,-0.4055,-0.0589,0.0000,0.0000,-0.4703,-0.4205,-0.0321,0.0000,0.0000
92.5,-0.4836,-0.4076,-0.0592,0.0000,0.0000,-0.4732,-0.4230,-0.0323,0.0000,0.0000
92.75,-0.4861,-0.4097,-0.0594,0.0000,0.0000,-0.4760,-0.4255,-0.0324,0.0000,0.0000
93,-0.4885,-0.4118,-0.0597,0.0000,0.0000,-0.4788,-0.4280,-0.0326,0.0000,0.0000
93.25,-0.4910,-0.4139,-0.0599,0.0000,0.0000,-0.4816,-0.4305,-0.0327,0.0000,0.0000
93.5,-0.4934,-0.4160,-0.0602,0.0000,0.0000,-0.4844,-0.4330,-0.0329,0.0000,0.0000
93.75,-0.4959,-0.4180,-0.0604,0.0000,0.0000,-0.4871,-0.4355,-0.0330,0.0000,0.0000
94,-0.4983,-0.4201,-0.0606,0.0000,0.0000,-0.4899,-0.4379,-0.0331,0.0000,0.0000
94.25,-0.5007,-0.4221,-0.0609,0.0000,0.0000,-0.4927,-0.4404,-0.0333,0.0000,0.0000
94.5,-0.5031,-0.4242,-0.0611,0.0000,0.0000,-0.4954,-0.4429,-0.0334,0.0000,0.0000
94.75,-0.5055,-0.4262,-0.0614,0.0000,0.0000,-0.4982,-0.4453,-0.0336,0.0000,0.0000
95,-0.5079,-0.4283,-0.0616,0.0000,0.0000,-0.5009,-0.4477,-0.0337,0.0000,0.0000
